ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,X,Notes,Accepted
1955N0554,negrr101,1955,PHI,P,,SH,CHN195506191,0,1,,,,,
1955N0555,rober102,1955,PHI,P,,SH,SLN195506220,1,0,,,,,
1955N0556,rober102,1955,PHI,P,,ER,PHI195507160,4,3,,,,,
1955N0558,rober102,1955,PHI,P,,IBB,BRO195509202,1,0,,,,,
1955N0563,simmc101,1955,PHI,P,,R,PHI195506120,3,4,,10.18,,,
1955N0564,simmc101,1955,PHI,P,,ER,PHI195506120,3,4,,10.18,,,
1955N0565,simmc101,1955,PHI,P,,SF,PHI195506120,1,0,,,,,
1955N0567,simmc101,1955,PHI,P,,R,CIN195506262,4,3,,10.18,,,
1955N0568,simmc101,1955,PHI,P,,ER,CIN195506262,4,3,,10.18,,,
1955N0573,wehmh101,1955,PHI,P,,SO,PHI195507222,1,0,,,,,
1955N0574,wehmh101,1955,PHI,P,,ER,MLN195507260,6,5,,,,,
1955N0577,wehmh101,1955,PHI,P,,WP,PHI195508281,2,1,,,,,
1955N0579,facer101,1955,PIT,P,,BFP,PIT195505280,16,17,,,,,
1955N0580,facer101,1955,PIT,P,,SO,BRO195507020,2,3,,,,,
1955N0582,facer101,1955,PIT,P,,IBB,NY1195509052,0,1,,,,,
1955N0583,facer101,1955,PIT,P,,SF,NY1195509211,1,0,,,,,
1955N0584,frieb102,1955,PIT,P,,BFP,PIT195504300,5,6,,,,,
1955N0587,frieb102,1955,PIT,P,,IBB,PHI195509181,0,1,,,,,
1955N0588,halld101,1955,PIT,P,,BFP,SLN195507280,13,14,,,,,
1955N0591,halld101,1955,PIT,P,,BFP,PIT195508240,37,39,,,,,
1955N0592,halld101,1955,PIT,P,,BB,PHI195509182,3,4,,,,,
1955N0594,klinr102,1955,PIT,P,,BFP,CIN195507300,5,6,,,,,
1955N0597,klinr102,1955,PIT,P,,BB,PHI195509182,1,0,,,,,
1955N0598,law-v101,1955,PIT,P,,SH,PIT195507150,1,0,,,,,
1955N0599,law-v101,1955,PIT,P,,ER,NY1195508141,4,3,,,,,
1955N0600,law-v101,1955,PIT,P,,SO,PIT195508230,4,3,,,,,
1955N0602,martp101,1955,PIT,P,,SO,BRO195507020,3,2,,,,,
1955N0603,martp101,1955,PIT,P,,ER,PIT195507080,1,0,,,,,
1955N0609,wadeb101,1955,PIT,P,,BB,PIT195504172,0,1,,,,,
1955N0611,arrol101,1955,SLN,P,,IBB,SLN195506200,0,1,,,,,
1955N0614,haddh101,1955,SLN,P,,SF,SLN195508060,0,1,,,,,
1955N0615,jackl102,1955,SLN,P,,R,SLN195505110,5,4,,10.18,,,
1955N0616,jackl102,1955,SLN,P,,ER,SLN195505110,5,4,,10.18,,,
1955N0619,jackl102,1955,SLN,P,,ER,NY1195507192,3,2,,,,,
1955N0621,jackl102,1955,SLN,P,,SH,MLN195509180,1,0,,,,,
1955N0622,lapap102,1955,SLN,P,,SO,BRO195506052,2,3,,,,,
1955N0624,lapap102,1955,SLN,P,,SH,CIN195508190,1,0,,,,,
1955N0625,lawrb103,1955,SLN,P,,BFP,CIN195505200,18,19,,,,,
1955N0626,lawrb103,1955,SLN,P,,GF,PIT195507160,1,0,,,,,Y
1955N0627,mofoh101,1955,SLN,P,,BFP,CIN195505210,4,2,,,,,
1955N0629,pohot101,1955,SLN,P,,BB,BRO195507150,1,2,,,,,
1955N0637,schmw101,1955,SLN,P,,BB,BRO195507150,1,0,,,,,
1955N0639,schmw101,1955,SLN,P,,SH,CIN195508190,0,1,,,,,
1955N0640,schub101,1955,SLN,P,,BFP,CIN195505200,9,8,,,,,
1955N0643,tiefb101,1955,SLN,P,,R,SLN195505110,0,1,,10.18,,,
1955N0644,tiefb101,1955,SLN,P,,ER,SLN195505110,0,1,,10.18,,,
1955N0645,tiefb101,1955,SLN,P,,BFP,CIN195505210,14,16,,,,,
1955N0646,tiefb101,1955,SLN,P,,SF,CIN195505210,0,1,,,,,
1955N0650,labic101,1955,BRO,P,,WP,PIT195505240,0,1,,,,,
1955N0651,meyer101,1955,BRO,P,,WP,PIT195505240,1,0,,,,,
1955N0652,roebe101,1955,BRO,P,,WP,BRO195507220,0,1,,,,,
1955N0653,amors101,1955,BRO,D,OF,CFG,BRO195509202,1,0,,,,,
1955N0654,amors101,1955,BRO,D,OF,LFG,BRO195509202,0,1,,,,,
1955N0655,amors101,1955,BRO,D,OF,CFG,,9,8,,ADD,,,
1955N0656,amors101,1955,BRO,D,OF,LFG,,103,102,,ADD,,,
1955N0657,borkb101,1955,BRO,D,OF,LFG,NY1195507100,1,0,,,,,
1955N0658,borkb101,1955,BRO,D,OF,RFG,NY1195507100,0,1,,,,,
1955N0660,gillj102,1955,BRO,D,OF,LFG,,40,41,,ADD,,,
1955N0661,gillj102,1955,BRO,D,2B,DP,PHI195504180,2,1,,,,,
1955N0662,hodgg101,1955,BRO,D,1B,DP,PHI195504180,2,1,,,,,
1955N0663,zimmd101,1955,BRO,D,SS,DP,PHI195504180,2,1,,,,,
1955N0664,gillj102,1955,BRO,D,2B,DP,SLN195506180,1,0,,,,,
1955N0665,hodgg101,1955,BRO,D,OF,RFG,BRO195506030,1,0,,,,,
1955N0666,hodgg101,1955,BRO,D,OF,LFG,BRO195506030,0,1,,,,,
1955N0667,hodgg101,1955,BRO,D,1B,DP,NY1195507090,3,1,,,,,
1955N0668,hodgg101,1955,BRO,D,1B,DP,BRO195507202,1,0,,,,,
1955N0669,reesp101,1955,BRO,D,SS,DP,BRO195507202,1,0,,,,,
1955N0670,zimmd101,1955,BRO,D,2B,DP,BRO195507202,1,0,,,,,
1955N0671,moryw101,1955,BRO,D,OF,G,,6,7,,ADD,,,
1955N0672,shubg101,1955,BRO,D,OF,CFG,BRO195507180,0,1,,,,,
1955N0673,shubg101,1955,BRO,D,OF,LFG,BRO195507180,1,0,,,,,
1955N0674,robij103,1955,BRO,D,3B,DP,BRO195506280,1,0,,,,,
1955N0675,hodgg101,1955,BRO,D,1B,DP,BRO195506280,1,0,,,,,
1955N0676,reesp101,1955,BRO,D,SS,DP,CIN195505152,1,0,,,,,
1955N0677,reesp101,1955,BRO,D,SS,DP,BRO195506030,1,0,,,,,
1955N0678,reesp101,1955,BRO,D,SS,DP,NY1195508170,2,1,,,,,
1955N0659,gillj102,1955,BRO,D,OF,DP,BRO195509020,1,0,,COPY,,,
1955N0679,gillj102,1955,BRO,D,2B,DP,BRO195509020,0,1,,COPY,,,
1955N0680,zimmd101,1955,BRO,D,2B,DP,NY1195508170,1,2,,,,,
1955N0683,bakeg101,1955,CHN,D,2B,DP,CIN195505081,1,0,,,,,
1955N0685,banke101,1955,CHN,D,SS,DP,CIN195505081,0,1,,,,,
1955N0686,baumf101,1955,CHN,D,OF,RFG,CHN195506220,1,0,,,,,
1955N0687,baumf101,1955,CHN,D,OF,LFG,CHN195506220,0,1,,,,,
1955N0689,jones105,1955,CHN,D,P,DP,CHN195507032,1,0,,COPY,,,
1955N0690,hackw102,1955,CHN,D,P,ERR,PHI195507180,0,1,,,,,
1955N0691,kingj101,1955,CHN,D,OF,ERR,,3,2,,ADD,,,
1955N0692,merrl102,1955,CHN,D,OF,LFG,,9,8,,ADD,,,
1955N0693,merrl102,1955,CHN,D,OF,CFG,,37,36,,ADD,,,
1955N0694,merrl102,1955,CHN,D,OF,G,,49,47,,ADD,,,
1955N0695,mikse101,1955,CHN,D,OF,RFG,CHN195508102,1,0,,,,,
1955N0696,mikse101,1955,CHN,D,OF,CFG,CHN195508102,0,1,,,,,
1955N0697,saueh101,1955,CHN,D,OF,LFG,CHN195506220,1,0,,,,,
1955N0698,saueh101,1955,CHN,D,OF,RFG,CHN195506220,0,1,,,,,
1955N0699,speab101,1955,CHN,D,OF,ERR,CHN195507272,2,1,,,,,
1955N0700,bakeg101,1955,CHN,D,2B,DP,CIN195509250,1,0,,,,,
1955N0701,palys101,1955,CIN,O,,G,CIN195508040,1,0,,,,,
1955N0702,palys101,1955,CIN,D,OF,G,CIN195508040,1,0,,,,,
1955N0703,palys101,1955,CIN,D,OF,LFG,CIN195508040,1,0,,,,,
1955N0704,bridr101,1955,CIN,D,SS,G,CIN195506261,1,0,,,,,
1955N0705,bridr101,1955,CIN,D,2B,DP,NY1195507242,1,2,,,,,
1955N0706,bridr101,1955,CIN,D,3B,DP,MLN195509030,1,0,,,,,
1955N0707,collj102,1955,CIN,D,P,DP,CIN195507300,1,0,,,,,
1955N0708,mcmir101,1955,CIN,D,SS,DP,CIN195507300,1,0,,,,,
1955N0709,klust101,1955,CIN,D,1B,DP,CIN195507300,1,0,,,,,
1955N0710,grosd101,1955,CIN,D,P,DP,CIN195507312,0,1,,,,,
1955N0711,harmc101,1955,CIN,D,OF,G,,33,32,,ADD,,,
1955N0712,harmc101,1955,CIN,D,3B,G,,38,39,,ADD,,,
1955N0713,hazlb101,1955,CIN,D,OF,G,,4,3,,ADD,,,
1955N0714,hazlb101,1955,CIN,D,OF,LFG,,4,3,,ADD,,,
1955N0715,mcmir101,1955,CIN,D,SS,DP,PHI195505030,2,1,,,,,
1955N0716,tempj101,1955,CIN,D,2B,DP,PHI195505030,2,1,,,,,
1955N0717,klust101,1955,CIN,D,1B,DP,PHI195505030,2,1,,,,,
1955N0718,mcmir101,1955,CIN,D,SS,DP,CIN195505152,2,1,,,,,
1955N0719,tempj101,1955,CIN,D,2B,DP,CIN195505152,1,0,,,,,
1955N0720,klust101,1955,CIN,D,1B,DP,CIN195505152,2,1,,,,,
1955N0721,mcmir101,1955,CIN,D,SS,DP,CIN195504172,1,0,,,,,
1955N0722,mcmir101,1955,CIN,D,SS,DP,CIN195507312,1,0,,,,,
1955N0724,postw101,1955,CIN,D,OF,DP,CIN195504172,0,1,,,,,
1955N0725,smitm102,1955,CIN,D,2B,G,,6,5,,ADD,,,
1955N0726,nuxhj101,1955,CIN,P,,IP,,256.2,257,,COPY,,,
1955N0727,pafka101,1955,MLN,O,,AB,NY1195508270,4,5,,,,,
1955N0728,aaroh101,1955,MLN,D,OF,LFG,,29,26,,ADD,,,
1955N0729,aaroh101,1955,MLN,D,OF,LFG,MLN195506170,1,0,,,,,
1955N0730,aaroh101,1955,MLN,D,OF,RFG,MLN195506170,0,1,,,,,
1955N0731,logaj101,1955,MLN,D,SS,DP,CHN195508120,2,0,,,,,
1955N0732,aaroh101,1955,MLN,D,2B,DP,CHN195508120,2,0,,,,,
1955N0733,crowg101,1955,MLN,D,1B,DP,CHN195508120,2,0,,,,,
1955N0734,adcoj101,1955,MLN,D,1B,DP,CHN195507060,1,0,,,,,
1955N0735,buhlb101,1955,MLN,D,P,DP,NY1195508260,1,0,,,,,
1955N0736,buhlb101,1955,MLN,D,P,DP,PIT195506122,1,0,,,,,
1955N0737,crowg101,1955,MLN,D,1B,DP,MLN195508190,1,0,,,,,
1955N0738,crowg101,1955,MLN,D,1B,DP,CHN195509051,1,0,,,,,
1955N0739,logaj101,1955,MLN,D,SS,DP,NY1195508260,1,0,,,,,
1955N0740,ocond101,1955,MLN,D,2B,DP,NY1195508260,2,3,,,,,
1955N0741,ocond101,1955,MLN,D,2B,DP,CHN195509051,0,1,,,,,
1955N0742,ocond101,1955,MLN,D,3B,G,PHI195506040,1,0,,,,,
1955N0743,painp101,1955,MLN,D,P,ERR,MLN195508111,2,0,,,,,
1955N0744,conlg101,1955,MLN,P,,IBB,NY1195507171,0,2,,,,,
1955N0745,spahw101,1955,MLN,P,,SO,SLN195509230,7,6,,,,,
1955N0746,crand102,1955,MLN,O,,AB,CIN195504172,3,2,1955N0747,SWAP,,,
1955N0747,dittj101,1955,MLN,O,,AB,CIN195504172,3,4,1955N0746,SWAP,,,
1955N0748,willd102,1955,NY1,O,,GDP,NY1195507150,1,0,,,,,
1955N0749,willd102,1955,NY1,O,,GDP,,5,3,,ADD,,,
1955N0750,magls101,1955,NY1,P,,BB,NY1195505050,2,1,,,,,
1955N0752,gords101,1955,NY1,D,OF,RFG,,4,5,,ADD,,,
1955N0753,gords101,1955,NY1,D,OF,LFG,,13,12,,ADD,,,
1955N0754,harrg101,1955,NY1,D,1B,DP,NY1195508170,1,0,,,,,
1955N0755,irvim101,1955,NY1,D,OF,RFG,CIN195505100,1,0,,,,,
1955N0756,irvim101,1955,NY1,D,OF,LFG,CIN195505100,0,1,,,,,
1955N0757,irvim101,1955,NY1,D,OF,RFG,CIN195505110,1,0,,,,,
1955N0758,irvim101,1955,NY1,D,OF,LFG,CIN195505110,0,1,,,,,
1955N0759,irvim101,1955,NY1,D,OF,RFG,SLN195505130,1,0,,,,,
1955N0760,irvim101,1955,NY1,D,OF,LFG,SLN195505130,0,1,,,,,
1955N0761,kattr101,1955,NY1,D,C,DP,NY1195505082,1,0,,,,,
1955N0762,lockw101,1955,NY1,D,1B,DP,NY1195505082,0,1,,,,,
1955N0763,lockw101,1955,NY1,D,OF,CFG,MLN195506190,1,0,,,,,
1955N0764,lockw101,1955,NY1,D,OF,LFG,MLN195506190,0,1,,,,,
1955N0765,terww101,1955,NY1,D,SS,G,NY1195508142,1,0,,,,,
1955N0766,terww101,1955,NY1,D,2B,G,NY1195508142,0,1,,,,,
1955N0767,terww101,1955,NY1,D,SS,DP,NY1195508142,2,0,,,,,
1955N0768,terww101,1955,NY1,D,2B,DP,NY1195508142,0,2,,,,,
1955N0770,thomh103,1955,NY1,D,3B,DP,MLN195509140,0,1,,,,,
1955N0771,westw101,1955,NY1,D,C,DP,MLN195506190,1,0,,,,,
1955N0772,coled103,1955,PHI,D,P,DP,,1,0,,COPY,,,
1955N0773,gorbg101,1955,PHI,D,OF,G,SLN195506210,1,0,,,,,
1955N0774,gorbg101,1955,PHI,D,OF,RFG,SLN195506210,1,0,,,,,
1955N0775,hamng102,1955,PHI,D,2B,G,,72,82,,ADD,,,
1955N0776,hamng102,1955,PHI,D,2B,ERR,CHN195509130,0,1,,,,,
1955N0777,lopas101,1955,PHI,D,1B,G,,25,24,,ADD,,,
1955N0778,lopas101,1955,PHI,D,C,G,,65,66,,ADD,,,
1955N0779,lopas101,1955,PHI,D,C,DP,PHI195504190,0,1,,,,,
1955N0780,morgb102,1955,PHI,D,SS,G,,42,41,,ADD,,,
1955N0781,morgb102,1955,PHI,D,3B,G,,5,6,,ADD,,,
1955N0782,morgb102,1955,PHI,D,SS,G,PHI195508090,1,0,,,,,
1955N0783,morgb102,1955,PHI,D,2B,G,PHI195508090,0,1,,,,,
1955N0784,morgb102,1955,PHI,D,SS,G,PHI195508100,1,0,,,,,
1955N0785,morgb102,1955,PHI,D,2B,G,PHI195508100,0,1,,,,,
1955N0786,morgb102,1955,PHI,D,SS,DP,BRO195509202,1,0,,,,,
1955N0787,semia101,1955,PHI,D,C,ERR,PHI195507150,0,1,,,,,
1955N0788,smalr101,1955,PHI,D,SS,ERR,SLN195508070,1,0,,,,,
1955N0790,torge101,1955,PHI,D,1B,DP,PHI195504190,1,0,,,,,
1955N0791,lopas101,1955,PHI,O,,GDP,PIT195507102,1,0,,,,,
1955N0792,morgb102,1955,PHI,D,SS,DP,PHI195508282,1,0,,,,,
1955N0793,morgb102,1955,PHI,D,SS,DP,,25,23,,ADD,,,
1955N0794,morgb102,1955,PHI,D,2B,DP,,44,46,,ADD,,,
1955N0795,terww101,1955,NY1,D,2B,DP,MLN195509140,1,0,,,,,
1955N0796,clemr101,1955,PIT,D,OF,RFG,PIT195507171,1,0,1955N0797,SWAP,,no RF for PIT at end of game in official records,
1955N0797,clemr101,1955,PIT,D,OF,LFG,PIT195507171,0,1,1955N0796,SWAP,,no RF for PIT at end of game in official records,
1955N0798,coled101,1955,PIT,D,3B,G,,34,33,,ADD,,,
1955N0799,coled101,1955,PIT,D,2B,ERR,PIT195506040,1,0,,,,,
1955N0801,donol101,1955,PIT,D,P,DP,PIT195507080,1,0,,,,,
1955N0803,groad101,1955,PIT,D,SS,DP,PIT195507070,2,1,,,,,
1955N0804,law-v101,1955,PIT,D,P,DP,PIT195504171,1,0,,,,,
1955N0805,longd101,1955,PIT,D,1B,DP,NY1195509212,1,2,,,,,
1955N0806,lyncj102,1955,PIT,D,OF,RFG,PHI195506290,1,0,1955N0807,SWAP,,,
1955N0807,lyncj102,1955,PIT,D,OF,LFG,PHI195506290,0,1,1955N0806,SWAP,,,
1955N0808,mejir101,1955,PIT,D,OF,G,,43,44,,ADD,,,
1955N0809,mejir101,1955,PIT,D,OF,LFG,,29,30,,ADD,,,
1955N0810,montf101,1955,PIT,D,OF,LFG,PIT195505050,1,0,,,,,
1955N0811,obrie101,1955,PIT,D,OF,LFG,PIT195507160,1,0,1955N0812,SWAP,,,
1955N0812,obrie101,1955,PIT,D,3B,G,PIT195507160,0,1,1955N0811,SWAP,,,
1955N0813,obrie101,1955,PIT,D,OF,G,PIT195507160,1,0,,,,,
1955N0814,obrij101,1955,PIT,D,2B,DP,CIN195507290,1,0,,,,,
1955N0815,peteh101,1955,PIT,D,C,PB,PIT195506010,1,0,,,,,
1955N0816,shepj102,1955,PIT,D,C,DP,PIT195504171,1,0,,,,,
1955N0817,thomf103,1955,PIT,D,OF,LFG,,90,86,,ADD,,,
1955N0818,thomf103,1955,PIT,D,OF,CFG,,55,59,,ADD,,,
1955N0819,thomf103,1955,PIT,D,OF,CFG,BRO195505301,1,0,1955N0820,SWAP,,,
1955N0820,thomf103,1955,PIT,D,OF,LFG,BRO195505301,0,1,1955N0819,SWAP,,,
1955N0821,thomf103,1955,PIT,D,OF,CFG,BRO195505302,1,0,1955N0822,SWAP,,,
1955N0822,thomf103,1955,PIT,D,OF,LFG,BRO195505302,0,1,1955N0821,SWAP,,,
1955N0823,wardp101,1955,PIT,D,1B,DP,PIT195504171,1,0,,,,,
1955N0824,wardp101,1955,PIT,D,1B,DP,PIT195507080,1,0,,,,,
1955N0825,groad101,1955,PIT,D,SS,DP,PIT195507080,1,0,,,,,
1955N0828,coled101,1955,PIT,D,2B,DP,PIT195507062,1,0,,,,,
1955N0829,wardp101,1955,PIT,D,1B,DP,BRO195509020,3,2,,,,,
1955N0830,clemr101,1955,PIT,D,OF,RFG,,110,111,,ADD,,,
1955N0831,groad101,1955,PIT,D,SS,DP,BRO195509020,3,2,,,,,
1955N0832,obrij101,1955,PIT,D,2B,DP,BRO195509020,2,1,,,,,
1955N0833,groad101,1955,PIT,O,,IBB,PIT195508250,3,2,,,,,
1955N0835,longd101,1955,PIT,O,,BB,SLN195505150,1,0,1955N0836,SWAP,,,
1955N0836,thomf103,1955,PIT,O,,BB,SLN195505150,0,1,1955N0835,SWAP,,,
1955N0837,frieb102,1955,PIT,P,,SV,,2,1,,,,,
1955N0838,purkb101,1955,PIT,P,,SV,,1,0,,,,,
1955N0839,martp101,1955,PIT,P,,IP,,7.1,7,,COPY,,,
1955N0840,surkm101,1955,PIT,P,,BFP,PIT195507171,23,20,,,,,
1955N0841,wardp101,1955,PIT,D,1B,DP,PIT195508160,0,1,,,,,
1955N0842,groad101,1955,PIT,D,SS,DP,PIT195508160,0,1,,,,,
1955N0843,obrij101,1955,PIT,D,2B,DP,PIT195508160,1,2,,,,,
1955N0844,boyek101,1955,SLN,D,3B,ERR,SLN195505060,1,0,1955N0845,SWAP,,,
1955N0845,boyek101,1955,SLN,D,SS,ERR,SLN195505060,0,1,1955N0844,SWAP,,,
1955N0848,burbn101,1955,SLN,D,C,DP,SLN195509150,1,0,,,,,
1955N0849,ellih101,1955,SLN,D,OF,G,CHN195505252,1,0,,,,,
1955N0850,ellih101,1955,SLN,D,OF,RFG,CHN195505252,1,0,,,,,
1955N0851,grama101,1955,SLN,D,SS,DP,CIN195507060,2,1,,,,,
1955N0852,moonw101,1955,SLN,D,OF,LFG,,33,34,,ADD,,,
1955N0853,moonw101,1955,SLN,D,OF,CFG,,43,44,,ADD,,,
1955N0854,moonw101,1955,SLN,D,OF,RFG,,30,28,,ADD,,,
1955N0856,moonw101,1955,SLN,D,OF,RFG,NY1195507192,1,0,,,,,
1955N0857,moonw101,1955,SLN,D,OF,CFG,NY1195507192,0,1,,,,,
1955N0860,moonw101,1955,SLN,D,OF,RFG,SLN195507280,1,0,,,,,
1955N0861,moonw101,1955,SLN,D,OF,LFG,SLN195507280,0,1,,,,,
1955N0862,moonw101,1955,SLN,D,OF,CFG,SLN195504171,1,0,,,,,
1955N0863,moonw101,1955,SLN,D,OF,LFG,SLN195504171,0,1,,,,,
1955N0864,moonw101,1955,SLN,D,OF,CFG,SLN195504172,1,0,,,,,
1955N0865,moonw101,1955,SLN,D,OF,LFG,SLN195504172,0,1,,,,,
1955N0866,moonw101,1955,SLN,D,OF,CFG,SLN195504180,1,0,,,,,
1955N0867,moonw101,1955,SLN,D,OF,LFG,SLN195504180,0,1,,,,,
1955N0868,moonw101,1955,SLN,D,OF,CFG,SLN195504190,1,0,,,,,
1955N0869,moonw101,1955,SLN,D,OF,LFG,SLN195504190,0,1,,,,,
1955N0870,moonw101,1955,SLN,D,OF,CFG,NY1195504300,1,0,,,,,
1955N0871,moonw101,1955,SLN,D,OF,LFG,NY1195504300,0,1,,,,,
1955N0872,musis101,1955,SLN,D,OF,LFG,,5,21,,ADD,,,Y
1955N0873,musis101,1955,SLN,D,OF,RFG,,49,48,,,,,
1955N0874,musis101,1955,SLN,D,1B,DP,SLN195509190,1,0,,,,,
1955N0883,virdb101,1955,SLN,D,OF,CFG,,108,109,,ADD,,,
1955N0884,virdb101,1955,SLN,D,OF,LFG,NY1195504300,1,0,,,,,
1955N0885,virdb101,1955,SLN,D,OF,CFG,NY1195504300,0,1,,,,,
1955N0886,virdb101,1955,SLN,D,OF,CFG,BRO195505050,1,0,,,,,
1955N0887,virdb101,1955,SLN,D,OF,LFG,BRO195505050,0,1,,,,,
1955N0888,virdb101,1955,SLN,D,OF,CFG,CHN195507010,1,0,,,,,
1955N0889,virdb101,1955,SLN,D,OF,RFG,CHN195507010,0,1,,,,,
1955N0890,virdb101,1955,SLN,D,OF,CFG,NY1195507192,1,0,,,,,
1955N0891,virdb101,1955,SLN,D,OF,RFG,NY1195507192,0,1,,,,,
1955N0892,schor101,1955,SLN,D,2B,DP,BRO195506030,2,1,,,,,
1955N0893,moonw101,1955,SLN,D,OF,RFG,CHN195507010,1,0,,,,,
1955N0855,moonw101,1955,SLN,D,OF,CFG,CHN195507010,0,1,,,,,
1955N0894,schor101,1955,SLN,D,2B,DP,MLN195507042,1,0,,,,,
1955N0896,repur101,1955,SLN,D,OF,LFG,,109,110,,ADD,,,
1955N0897,repur101,1955,SLN,D,OF,RFG,,33,32,,ADD,,,
1955N0900,repur101,1955,SLN,D,OF,LFG,SLN195504171,1,0,,,,,
1955N0901,repur101,1955,SLN,D,OF,RFG,SLN195504171,0,1,,,,,
1955N0902,repur101,1955,SLN,D,OF,LFG,SLN195504172,1,0,,,,,
1955N0903,repur101,1955,SLN,D,OF,RFG,SLN195504172,0,1,,,,,
1955N0904,repur101,1955,SLN,D,OF,LFG,SLN195504180,1,0,,,,,
1955N0905,repur101,1955,SLN,D,OF,RFG,SLN195504180,0,1,,,,,
1955N0906,repur101,1955,SLN,D,OF,LFG,SLN195504190,1,0,,,,,
1955N0907,repur101,1955,SLN,D,OF,RFG,SLN195504190,0,1,,,,,
1955N0908,repur101,1955,SLN,D,OF,LFG,CIN195504200,1,0,,,,,
1955N0909,repur101,1955,SLN,D,OF,RFG,CIN195504200,0,1,,,,,
1955N0910,repur101,1955,SLN,D,OF,LFG,MLN195504220,1,0,,,,,
1955N0911,repur101,1955,SLN,D,OF,RFG,MLN195504220,0,1,,,,,
1955N0912,repur101,1955,SLN,D,OF,RFG,CHN195505260,1,0,,,,,
1955N0913,repur101,1955,SLN,D,OF,LFG,CHN195505260,0,1,,,,,
1955N0914,repur101,1955,SLN,D,OF,LFG,SLN195507280,1,0,,,,,
1955N0915,repur101,1955,SLN,D,OF,RFG,SLN195507280,0,1,,,,,
1955N0916,virdb101,1955,SLN,D,OF,RFG,PIT195507171,1,0,,,,,
1955N0917,virdb101,1955,SLN,D,OF,LFG,PIT195507171,0,1,,,,,
1955N0918,virdb101,1955,SLN,D,OF,LFG,,2,1,,ADD,,,
1955N0919,boyek101,1955,SLN,D,3B,DP,,22,24,,ADD,,,
1955N0920,boyek101,1955,SLN,D,SS,DP,,12,10,,ADD,,,
1955N0921,moonw101,1955,SLN,D,OF,CFG,CIN195505210,1,0,,,,,
1955N0922,moonw101,1955,SLN,D,OF,LFG,CIN195505210,0,1,,,,,
1955N0923,grama101,1955,SLN,O,,SO,SLN195509230,0,1,1955N0924,SWAP,,,
1955N0924,schod101,1955,SLN,O,,SO,SLN195509230,1,0,1955N0923,SWAP,,,
1955N0925,lawrb103,1955,SLN,O,,SO,,1,0,,ADD,,,
1955N0926,sarnb101,1955,SLN,O,,GDP,CHN195504120,1,0,,,,,
1955N0927,jackl102,1955,SLN,P,,SV,,2,1,,,,,
1955N0928,lapap102,1955,SLN,P,,SV,,3,2,,,,,
1955N0929,haddh101,1955,SLN,P,,IP,,208.1,208,,COPY,,,
1955N0930,lapap102,1955,SLN,P,,WP,,4,1,,COPY,,,
1955N0931,pohot101,1955,SLN,P,,SO,,67,66,,ADD,,,
1955N0932,woolf101,1955,SLN,P,,ER,SLN195506280,5,4,,,,,
1955N0933,vargr101,1955,MLN,P,,SV,SLN195505070,1,0,,,,,
1955N0934,tannc101,1955,MLN,O,,GDP,SLN195508150,1,0,,,,,
1955N0935,sarnb101,1955,SLN,D,C,DP,SLN195504160,1,0,,,,,
1955N0936,schod101,1955,SLN,D,SS,DP,SLN195504160,1,0,,,,,
1955N0937,davij103,1955,CHN,P,,SV,CHN195507312,1,0,,,,,
1955N0938,coled101,1955,PIT,O,,SO,PIT195505210,1,0,,,,,
1956A0001,pisoj101,1956,KC1,O,,CS,KC1195609180,1,0,,,,,
1956A0002,pierj102,1956,BOS,O,,GDP,KC1195609180,1,0,,,,,
1956A0003,boydb102,1956,BAL,O,,SO,KC1195605150,1,0,,,,,
1956A0004,boydb102,1956,BAL,O,,RBI,BAL195608210,2,1,,,,,
1956A0005,everh101,1956,BAL,O,,SO,BAL195606031,1,0,,,,,
1956A0006,fornm101,1956,BAL,O,,GDP,KC1195609162,0,1,,,,,
1956A0007,gardb101,1956,BAL,O,,GDP,BAL195605010,1,0,,,,,
1956A0008,gardb101,1956,BAL,O,,GDP,KC1195609162,1,0,,,,,
1956A0009,gastt101,1956,BAL,O,,SO,BAL195606290,1,0,,,,,
1956A0010,hattg101,1956,BAL,O,,SO,BAL195608140,0,1,,,,,
1956A0012,miraw101,1956,BAL,O,,RBI,BAL195609071,1,0,,,,,
1956A0015,niemb101,1956,BAL,O,,CS,BAL195608140,1,0,,,,,
1956A0016,phild102,1956,BAL,O,,BB,DET195605190,2,0,,,,,
1956A0018,triag101,1956,BAL,O,,SO,BAL195606031,0,1,,,,,
1956A0019,willd104,1956,BAL,O,,SO,BAL195608140,1,0,,,,,
1956A0020,willd104,1956,BAL,O,,CS,BAL195608150,1,0,,,,,
1956A0021,brewt101,1956,BOS,O,,SO,CHA195606260,0,2,,,,,
1956A0022,buddd101,1956,BOS,O,,SO,CHA195606260,2,0,,,,,
1956A0024,buddd101,1956,BOS,O,,GDP,BOS195607172,0,1,,,,,
1956A0025,buddd101,1956,BOS,O,,BB,CHA195607291,1,0,,,,,
1956A0026,buddd101,1956,BOS,O,,BB,CHA195607292,1,0,,,,,
1956A0027,dalep101,1956,BOS,O,,GDP,BOS195607172,1,0,,,,,
1956A0028,dalep101,1956,BOS,O,,BB,CHA195607291,0,1,,,,,
1956A0029,dalep101,1956,BOS,O,,IBB,CHA195609110,0,1,,,,,
1956A0031,gernd101,1956,BOS,O,,RBI,BOS195607200,1,0,,,,,
