gid,id,team,d_seq,d_pos,stattype,d_ifouts,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,d_gs,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
CIN202408290,allen002,OAK,1,6,value,24,1,4,0,1,0,,,,,1,20240829,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN202408290,aguij002,CIN,1,1,value,12,0,0,0,0,0,,,,,1,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,leibb001,CIN,1,1,value,7,1,1,0,0,0,,,,,0,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,santt001,CIN,1,1,value,5,0,0,0,0,0,,,,,0,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,diaza004,CIN,1,1,value,0,0,0,0,0,0,,,,,0,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,pagae001,CIN,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,indij001,CIN,1,4,value,27,3,1,0,1,0,,,,,1,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,delae003,CIN,1,6,value,27,3,6,0,0,0,,,,,1,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,stept001,CIN,1,2,value,27,7,0,0,0,0,0,0,0,0,1,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,friet001,CIN,1,8,value,27,3,0,0,0,0,,,,,1,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,stees001,CIN,1,7,value,27,2,0,0,0,0,,,,,1,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,frant002,CIN,1,3,value,27,8,1,0,1,0,,,,,1,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,espis001,CIN,1,5,value,27,0,4,0,1,0,,,,,1,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,bensw001,CIN,1,9,value,18,0,0,0,0,0,,,,,1,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
CIN202408290,hindr001,CIN,1,9,value,9,0,0,0,0,0,,,,,0,20240829,0,CIN09,h,OAK,1,0,0,regular,y,y
COL202408290,bellv001,MIA,1,1,value,12,0,0,0,0,0,,,,,1,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,crond001,MIA,1,1,value,5,1,0,0,0,0,,,,,0,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,tinoj001,MIA,1,1,value,7,0,0,0,0,0,,,,,0,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,faucc001,MIA,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,norbc001,MIA,1,5,value,27,1,2,0,1,0,,,,,1,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,burgj001,MIA,1,3,value,24,6,1,0,1,0,,,,,1,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,bridj001,MIA,1,3,value,3,1,0,0,0,0,,,,,0,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,stowk001,MIA,1,7,value,27,1,0,0,0,0,,,,,1,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,hilld002,MIA,1,8,value,27,5,0,0,0,0,,,,,1,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,conig001,MIA,1,9,value,27,1,0,0,0,0,,,,,1,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,lopeo001,MIA,1,4,value,27,0,2,0,0,0,,,,,1,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,brujv001,MIA,1,6,value,27,2,1,0,1,0,,,,,1,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,sanca009,MIA,1,2,value,27,9,1,0,0,0,0,0,0,0,1,20240829,0,DEN02,v,COL,1,0,0,regular,y,y
COL202408290,blalb001,COL,1,1,value,12,0,0,0,0,0,,,,,1,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
COL202408290,davin001,COL,1,1,value,5,0,0,0,0,0,,,,,0,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
COL202408290,birdj001,COL,1,1,value,7,0,0,0,0,0,,,,,0,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
COL202408290,lawrj002,COL,1,1,value,3,0,1,0,0,0,,,,,0,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
COL202408290,tovae001,COL,1,6,value,27,2,8,0,1,0,,,,,1,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
COL202408290,rodgb002,COL,1,4,value,27,2,5,0,1,0,,,,,1,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
COL202408290,mcmar001,COL,1,5,value,27,0,0,1,0,0,,,,,1,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
COL202408290,doylb001,COL,1,8,value,27,1,0,0,0,0,,,,,1,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
COL202408290,toglm001,COL,1,3,value,27,13,0,0,1,0,,,,,1,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
COL202408290,hills005,COL,1,9,value,27,0,0,0,0,0,,,,,1,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
COL202408290,beckj003,COL,1,7,value,27,2,0,0,0,0,,,,,1,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
COL202408290,romod001,COL,1,2,value,27,7,1,0,0,0,1,0,4,0,1,20240829,0,DEN02,h,MIA,0,1,0,regular,y,y
DET202408290,kochj001,ANA,1,1,value,18,0,1,0,0,0,,,,,1,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,contr001,ANA,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,quijj001,ANA,1,1,value,2,0,0,0,0,0,,,,,0,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,joycb001,ANA,1,1,value,4,0,0,0,0,0,,,,,0,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,wardt002,ANA,1,7,value,27,1,0,0,0,0,,,,,1,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,netoz001,ANA,1,6,value,27,2,5,0,2,0,,,,,1,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,schan001,ANA,1,3,value,27,9,0,0,2,0,,,,,1,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,renda001,ANA,1,5,value,27,1,0,0,0,0,,,,,1,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,thaim001,ANA,1,2,value,27,10,0,0,0,0,0,0,0,0,1,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,monim001,ANA,1,8,value,24,2,0,0,0,0,,,,,1,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,pillk001,ANA,1,8,value,3,0,0,0,0,0,,,,,0,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,adelj001,ANA,1,9,value,27,0,0,0,0,0,,,,,1,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,stefm001,ANA,1,4,value,21,2,5,0,2,0,,,,,1,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,lopej005,ANA,1,4,value,6,0,1,0,0,0,,,,,0,20240829,0,DET05,v,DET,1,0,0,regular,y,y
DET202408290,montk001,DET,1,1,value,15,0,1,0,0,0,,,,,1,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,wentj001,DET,1,1,value,6,0,1,0,0,0,,,,,0,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,vestw001,DET,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,guens001,DET,1,1,value,3,0,1,0,0,0,,,,,0,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,meadp001,DET,1,8,value,27,1,0,0,0,0,,,,,1,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,carpk001,DET,1,9,value,24,3,1,0,0,0,,,,,1,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,ibana001,DET,1,5,value,3,0,0,0,0,0,,,,,0,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,jungj002,DET,1,5,value,24,2,0,0,0,0,,,,,1,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,vierm001,DET,1,9,value,3,0,0,0,0,0,,,,,0,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,keitc001,DET,1,4,value,27,2,1,0,1,0,,,,,1,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,torks001,DET,1,3,value,27,6,0,0,1,0,,,,,1,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,mckiz001,DET,1,7,value,27,2,0,0,0,0,,,,,1,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,sweet001,DET,1,6,value,27,1,3,0,1,0,,,,,1,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
DET202408290,dingd001,DET,1,2,value,27,10,1,0,0,0,0,0,1,0,1,20240829,0,DET05,h,ANA,0,1,0,regular,y,y
HOU202408290,singb001,KCA,1,1,value,18,0,2,0,0,0,,,,,1,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,bubik001,KCA,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,ercel001,KCA,1,1,value,1,0,0,1,0,0,,,,,0,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,schrj001,KCA,1,1,value,1,0,0,0,0,0,,,,,0,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,cruzs001,KCA,1,1,value,1,0,0,0,0,0,,,,,0,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,massm001,KCA,1,4,value,21,0,2,0,0,0,,,,,1,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,bland001,KCA,1,9,value,3,0,0,0,0,0,,,,,0,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,wittb002,KCA,1,6,value,24,0,3,0,0,0,,,,,1,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,pasqv001,KCA,1,3,value,22,11,0,0,0,0,,,,,1,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,fermf002,KCA,1,2,value,2,2,0,0,0,0,0,0,0,0,0,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,peres002,KCA,1,2,value,22,8,0,0,0,0,0,0,0,0,1,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,peres002,KCA,2,3,value,2,0,0,0,0,0,,,,,0,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,melem001,KCA,1,7,value,24,0,0,1,0,0,,,,,1,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,garcm003,KCA,1,5,value,24,0,5,0,0,0,,,,,1,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,isbek001,KCA,1,8,value,24,2,0,0,0,0,,,,,1,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,hampg001,KCA,1,9,value,18,1,0,0,0,0,,,,,1,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,fraza001,KCA,1,9,value,3,0,0,0,0,0,,,,,0,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,fraza001,KCA,2,4,value,3,0,0,0,0,0,,,,,0,20240829,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202408290,browh001,HOU,1,1,value,20,1,1,0,0,0,,,,,1,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,abreb002,HOU,1,1,value,1,0,0,0,0,0,,,,,0,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,presr001,HOU,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,hadej001,HOU,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,altuj001,HOU,1,4,value,27,3,1,1,1,0,,,,,1,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,brega001,HOU,1,5,value,12,1,1,0,0,0,,,,,1,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,whits003,HOU,1,5,value,12,0,2,0,0,0,,,,,0,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,carav001,HOU,1,3,value,3,1,0,0,0,0,,,,,0,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,diazy004,HOU,1,2,value,27,7,2,0,0,0,0,0,1,1,1,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,gameb001,HOU,1,7,value,21,2,0,0,0,0,,,,,1,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,gameb001,HOU,2,9,value,6,0,0,0,0,0,,,,,0,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,penaj004,HOU,1,6,value,27,0,1,1,0,0,,,,,1,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,singj001,HOU,1,3,value,21,6,1,0,0,0,,,,,1,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,dezez001,HOU,1,3,value,3,1,0,0,1,0,,,,,0,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,dezez001,HOU,2,5,value,3,0,1,0,0,0,,,,,0,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,heywj001,HOU,1,9,value,21,2,0,0,0,0,,,,,1,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,dubom001,HOU,1,7,value,6,1,0,0,0,0,,,,,0,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
HOU202408290,meyej002,HOU,1,8,value,27,2,0,0,0,0,,,,,1,20240829,0,HOU03,h,KCA,1,0,0,regular,y,y
LAN202408290,povic001,BAL,1,1,value,10,0,0,0,0,0,,,,,1,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,smitb005,BAL,1,1,value,5,0,0,0,0,0,,,,,0,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,sotog003,BAL,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,bowmm001,BAL,1,1,value,4,0,0,0,0,0,,,,,0,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,akink001,BAL,1,1,value,2,0,0,0,0,0,,,,,0,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,cowsc001,BAL,1,7,value,24,3,0,0,0,0,,,,,1,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,rutsa001,BAL,1,2,value,24,8,0,0,0,0,0,0,2,0,1,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,hendg002,BAL,1,6,value,24,2,3,0,0,0,,,,,1,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,santa003,BAL,1,9,value,24,1,1,0,0,0,,,,,1,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,ohear001,BAL,1,3,value,24,4,1,0,0,0,,,,,1,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,mullc002,BAL,1,8,value,24,4,0,0,0,0,,,,,1,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,uriar001,BAL,1,5,value,24,0,0,0,0,0,,,,,1,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,hollj003,BAL,1,4,value,24,2,1,0,0,0,,,,,1,20240829,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202408290,millb005,LAN,1,1,value,15,1,0,0,0,0,,,,,1,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,banda001,LAN,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,hudsd001,LAN,1,1,value,2,0,0,0,0,0,,,,,0,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,treib001,LAN,1,1,value,4,0,0,0,0,0,,,,,0,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,phile001,LAN,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,bettm001,LAN,1,9,value,27,2,0,0,0,0,,,,,1,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,hernt002,LAN,1,7,value,27,0,0,0,0,0,,,,,1,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,edmat001,LAN,1,8,value,27,3,0,0,0,0,,,,,1,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,rojam002,LAN,1,6,value,27,4,2,0,1,0,,,,,1,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,herne001,LAN,1,3,value,27,6,3,0,1,0,,,,,1,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,taylc001,LAN,1,5,value,27,1,1,0,0,0,,,,,1,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,lux-g001,LAN,1,4,value,27,1,3,0,0,0,,,,,1,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
LAN202408290,barna001,LAN,1,2,value,27,9,0,0,0,0,0,0,1,0,1,20240829,0,LOS03,h,BAL,1,0,0,regular,y,y
MIL202408290,birdh001,SFN,1,1,value,11,1,0,0,0,0,,,,,1,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,hjels001,SFN,1,1,value,4,0,1,0,1,0,,,,,0,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,roupl001,SFN,1,1,value,9,0,0,0,0,0,,,,,0,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,wadel001,SFN,1,3,value,21,4,1,0,2,0,,,,,1,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,canhm001,SFN,1,3,value,3,1,0,0,0,0,,,,,0,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,fitzt001,SFN,1,6,value,24,0,0,0,0,0,,,,,1,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,ramoh002,SFN,1,7,value,24,1,0,0,0,0,,,,,1,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,chapm001,SFN,1,5,value,24,0,2,0,1,0,,,,,1,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,bailp001,SFN,1,2,value,24,12,0,0,0,0,0,0,2,0,1,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,encaj002,SFN,1,9,value,24,0,0,0,0,0,,,,,1,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,mccrg001,SFN,1,8,value,24,3,0,0,0,0,,,,,1,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,estrt001,SFN,1,4,value,24,2,2,0,2,0,,,,,1,20240829,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202408290,civaa001,MIL,1,1,value,21,2,0,0,0,0,,,,,1,20240829,0,MIL06,h,SFN,1,0,0,regular,y,y
MIL202408290,ashba003,MIL,1,1,value,6,0,0,0,0,0,,,,,0,20240829,0,MIL06,h,SFN,1,0,0,regular,y,y
MIL202408290,turab002,MIL,1,4,value,27,0,3,0,0,0,,,,,1,20240829,0,MIL06,h,SFN,1,0,0,regular,y,y
MIL202408290,chouj001,MIL,1,7,value,27,2,0,0,0,0,,,,,1,20240829,0,MIL06,h,SFN,1,0,0,regular,y,y
MIL202408290,hoskr001,MIL,1,3,value,27,6,2,0,0,0,,,,,1,20240829,0,MIL06,h,SFN,1,0,0,regular,y,y
MIL202408290,adamw002,MIL,1,6,value,27,0,1,0,0,0,,,,,1,20240829,0,MIL06,h,SFN,1,0,0,regular,y,y
MIL202408290,mitcg001,MIL,1,9,value,27,2,0,0,0,0,,,,,1,20240829,0,MIL06,h,SFN,1,0,0,regular,y,y
MIL202408290,sancg002,MIL,1,2,value,27,10,0,0,0,0,0,0,0,0,1,20240829,0,MIL06,h,SFN,1,0,0,regular,y,y
MIL202408290,ortij005,MIL,1,5,value,27,3,2,0,0,0,,,,,1,20240829,0,MIL06,h,SFN,1,0,0,regular,y,y
MIL202408290,perkb002,MIL,1,8,value,27,2,0,0,0,0,,,,,1,20240829,0,MIL06,h,SFN,1,0,0,regular,y,y
PHI202408290,mortc002,ATL,1,1,value,17,0,0,0,0,0,,,,,1,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,bumma001,ATL,1,1,value,2,0,1,0,0,0,,,,,0,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,holmg001,ATL,1,1,value,5,0,0,0,0,0,,,,,0,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,merrw001,ATL,1,4,value,24,2,2,0,0,0,,,,,1,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,solej001,ATL,1,9,value,18,2,0,0,0,0,,,,,1,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,kelej001,ATL,1,7,value,6,0,0,0,0,0,,,,,0,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,olsom001,ATL,1,3,value,24,7,1,0,1,0,,,,,1,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,darnt001,ATL,1,2,value,21,7,0,0,0,0,0,0,2,0,1,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,murps001,ATL,1,2,value,3,1,0,0,0,0,0,0,0,0,0,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,laurr001,ATL,1,7,value,18,2,0,0,0,0,,,,,1,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,laurr001,ATL,2,9,value,6,1,0,0,0,0,,,,,0,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,harrm004,ATL,1,8,value,24,1,0,0,0,0,,,,,1,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,arcio002,ATL,1,6,value,24,0,2,0,1,0,,,,,1,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,willl001,ATL,1,5,value,24,1,3,0,1,0,,,,,1,20240829,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202408290,sancc002,PHI,1,1,value,17,0,1,0,0,0,,,,,1,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,kerko001,PHI,1,1,value,4,0,0,0,0,0,,,,,0,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,stram001,PHI,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,hoffj003,PHI,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,turnt001,PHI,1,6,value,27,0,2,1,0,0,,,,,1,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,harpb003,PHI,1,3,value,27,9,0,0,0,0,,,,,1,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,bohma001,PHI,1,5,value,6,1,0,0,0,0,,,,,1,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,sosae001,PHI,1,5,value,21,0,4,0,0,0,,,,,0,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,castn001,PHI,1,9,value,27,2,0,0,0,0,,,,,1,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,stotb001,PHI,1,4,value,27,0,1,0,0,0,,,,,1,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,realj001,PHI,1,2,value,27,13,0,0,0,0,0,0,0,0,1,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,marsb002,PHI,1,8,value,24,2,0,0,0,0,,,,,1,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,marsb002,PHI,2,7,value,3,0,0,0,0,0,,,,,0,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,haysa001,PHI,1,7,value,24,0,0,0,0,0,,,,,1,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
PHI202408290,rojaj003,PHI,1,8,value,3,0,0,0,0,0,,,,,0,20240829,0,PHI13,h,ATL,1,0,0,regular,y,y
SLN202408290,kingm002,SDN,1,1,value,13,0,1,1,0,0,,,,,1,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,matsy001,SDN,1,1,value,5,0,0,0,0,0,,,,,0,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,hoeib001,SDN,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,morea001,SDN,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,arral001,SDN,1,3,value,24,10,0,0,0,0,,,,,1,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,profj001,SDN,1,7,value,24,2,0,0,0,0,,,,,1,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,cronj001,SDN,1,4,value,24,4,2,0,0,0,,,,,1,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,machm001,SDN,1,5,value,24,0,4,0,0,0,,,,,1,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,merrj002,SDN,1,8,value,24,1,0,0,0,0,,,,,1,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,perad001,SDN,1,9,value,24,1,0,0,0,0,,,,,1,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,higak001,SDN,1,2,value,24,6,0,0,0,0,0,0,2,0,1,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,wadet002,SDN,1,6,value,21,0,1,0,0,0,,,,,1,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,mccom002,SDN,1,6,value,3,0,0,0,0,0,,,,,0,20240829,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202408290,grays001,SLN,1,1,value,18,1,1,0,0,0,,,,,1,20240829,0,STL10,h,SDN,1,0,0,regular,y,y
SLN202408290,fernr001,SLN,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,STL10,h,SDN,1,0,0,regular,y,y
SLN202408290,libem001,SLN,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,STL10,h,SDN,1,0,0,regular,y,y
SLN202408290,helsr001,SLN,1,1,value,3,0,0,0,0,0,,,,,0,20240829,0,STL10,h,SDN,1,0,0,regular,y,y
SLN202408290,winnm001,SLN,1,6,value,27,1,1,0,0,0,,,,,1,20240829,0,STL10,h,SDN,1,0,0,regular,y,y
SLN202408290,burla001,SLN,1,7,value,27,3,0,0,0,0,,,,,1,20240829,0,STL10,h,SDN,1,0,0,regular,y,y
